Id,ProjectId,NrDataId,ExtraId,CatchNo,EnvQuantity,CenterEnv,TotalEnv,Env,SerialNumber,BookletSerial,CenterCode,Route,NodalSortModified,CenterSortModified,RouteSortModified,NodalCodeRef,RouteRef,CreatedAt,UploadBatch
523,138,NULL,1,9010,20,8,5,3/5,523,20441-20460,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636051",1
524,138,NULL,1,9010,20,9,5,4/5,524,20461-20480,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636056",1
525,138,NULL,1,9010,20,10,5,5/5,525,20481-20500,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636062",1
526,138,1474516,NULL,9010,20,1,1,1/1,526,20501-20520,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636068",1
527,138,NULL,1,9010,20,11,5,1/5,527,20521-20540,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636071",1
528,138,NULL,1,9010,20,12,5,2/5,528,20541-20560,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636076",1
529,138,NULL,1,9010,20,13,5,3/5,529,20561-20580,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636082",1
530,138,NULL,1,9010,20,14,5,4/5,530,20581-20600,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636087",1
531,138,NULL,1,9010,20,15,5,5/5,531,20601-20620,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636092",1
532,138,NULL,2,9010,20,1,1,1/1,532,20621-20640,"University Extra",NULL,100000,100000,10000,2205,NULL,"2026-03-11 19:35:22.636098",1
533,138,1474518,NULL,9012,20,1,1,1/1,533,20641-20660,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636104",1
534,138,NULL,1,9012,20,1,5,1/5,534,20661-20680,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636108",1
535,138,NULL,1,9012,20,2,5,2/5,535,20681-20700,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636113",1
536,138,NULL,1,9012,20,3,5,3/5,536,20701-20720,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636119",1
537,138,NULL,1,9012,20,4,5,4/5,537,20721-20740,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636124",1
538,138,NULL,1,9012,20,5,5,5/5,538,20741-20760,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636129",1
539,138,NULL,2,9012,20,1,1,1/1,539,20761-20780,"University Extra",NULL,100000,100000,10000,2205,NULL,"2026-03-11 19:35:22.636135",1
540,138,1474519,NULL,9015,20,1,1,1/1,540,20781-20800,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636141",1
541,138,NULL,1,9015,20,1,5,1/5,541,20801-20820,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636144",1
542,138,NULL,1,9015,20,2,5,2/5,542,20821-20840,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636149",1
543,138,NULL,1,9015,20,3,5,3/5,543,20841-20860,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636154",1
544,138,NULL,1,9015,20,4,5,4/5,544,20861-20880,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636160",1
545,138,NULL,1,9015,20,5,5,5/5,545,20881-20900,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636165",1
546,138,1474520,NULL,9015,20,1,1,1/1,546,20901-20920,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636172",1
547,138,NULL,1,9015,20,6,5,1/5,547,20921-20940,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636175",1
548,138,NULL,1,9015,20,7,5,2/5,548,20941-20960,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636195",1
549,138,NULL,1,9015,20,8,5,3/5,549,20961-20980,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636202",1
550,138,NULL,1,9015,20,9,5,4/5,550,20981-21000,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636211",1
551,138,NULL,1,9015,20,10,5,5/5,551,21001-21020,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636241",1
552,138,1474522,NULL,9015,20,1,1,1/1,552,21021-21040,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636252",1
553,138,NULL,1,9015,20,11,5,1/5,553,21041-21060,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636257",1
554,138,NULL,1,9015,20,12,5,2/5,554,21061-21080,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636266",1
555,138,NULL,1,9015,20,13,5,3/5,555,21081-21100,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636275",1
556,138,NULL,1,9015,20,14,5,4/5,556,21101-21120,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636284",1
557,138,NULL,1,9015,20,15,5,5/5,557,21121-21140,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636293",1
558,138,1474521,NULL,9015,20,1,1,1/1,558,21141-21160,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636304",1
559,138,NULL,1,9015,20,16,5,1/5,559,21161-21180,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636309",1
560,138,NULL,1,9015,20,17,5,2/5,560,21181-21200,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636318",1
561,138,NULL,1,9015,20,18,5,3/5,561,21201-21220,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636328",1
562,138,NULL,1,9015,20,19,5,4/5,562,21221-21240,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636337",1
563,138,NULL,1,9015,20,20,5,5/5,563,21241-21260,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636346",1
564,138,1474523,NULL,9015,20,1,1,1/1,564,21261-21280,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636356",1
565,138,NULL,1,9015,20,21,5,1/5,565,21281-21300,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.636362",1
566,138,NULL,1,9015,20,22,5,2/5,566,21301-21320,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.636371",1
567,138,NULL,1,9015,20,23,5,3/5,567,21321-21340,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.636380",1
568,138,NULL,1,9015,20,24,5,4/5,568,21341-21360,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.636389",1
569,138,NULL,1,9015,20,25,5,5/5,569,21361-21380,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.636397",1
570,138,NULL,2,9015,20,1,1,1/1,570,21381-21400,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.636405",1
571,138,1474524,NULL,9016,20,1,1,1/1,571,21401-21420,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636415",1
572,138,NULL,1,9016,20,1,5,1/5,572,21421-21440,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636419",1
573,138,NULL,1,9016,20,2,5,2/5,573,21441-21460,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636429",1
574,138,NULL,1,9016,20,3,5,3/5,574,21461-21480,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636442",1
575,138,NULL,1,9016,20,4,5,4/5,575,21481-21500,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636453",1
576,138,NULL,1,9016,20,5,5,5/5,576,21501-21520,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636463",1
577,138,NULL,2,9016,20,1,1,1/1,577,21521-21540,"University Extra",NULL,100000,100000,10000,2205,NULL,"2026-03-11 19:35:22.636475",1
578,138,1474525,NULL,9017,20,1,1,1/1,578,21541-21560,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636485",1
579,138,NULL,1,9017,20,1,5,1/5,579,21561-21580,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636490",1
580,138,NULL,1,9017,20,2,5,2/5,580,21581-21600,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636499",1
581,138,NULL,1,9017,20,3,5,3/5,581,21601-21620,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636507",1
582,138,NULL,1,9017,20,4,5,4/5,582,21621-21640,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636516",1
583,138,NULL,1,9017,20,5,5,5/5,583,21641-21660,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636524",1
584,138,1474527,NULL,9017,20,1,1,1/1,584,21661-21680,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636533",1
585,138,NULL,1,9017,20,6,5,1/5,585,21681-21700,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636538",1
586,138,NULL,1,9017,20,7,5,2/5,586,21701-21720,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636547",1
587,138,NULL,1,9017,20,8,5,3/5,587,21721-21740,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636569",1
588,138,NULL,1,9017,20,9,5,4/5,588,21741-21760,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636579",1
589,138,NULL,1,9017,20,10,5,5/5,589,21761-21780,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636589",1
590,138,1474526,NULL,9017,20,1,1,1/1,590,21781-21800,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636600",1
591,138,NULL,1,9017,20,11,5,1/5,591,21801-21820,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636606",1
592,138,NULL,1,9017,20,12,5,2/5,592,21821-21840,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636616",1
593,138,NULL,1,9017,20,13,5,3/5,593,21841-21860,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636626",1
594,138,NULL,1,9017,20,14,5,4/5,594,21861-21880,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636636",1
595,138,NULL,1,9017,20,15,5,5/5,595,21881-21900,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636646",1
596,138,NULL,2,9017,20,1,1,1/1,596,21901-21920,"University Extra",NULL,100000,100000,10000,2205,NULL,"2026-03-11 19:35:22.636657",1
597,138,1474528,NULL,9021,20,1,1,1/1,597,21921-21940,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636668",1
598,138,NULL,1,9021,20,1,5,1/5,598,21941-21960,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636673",1
599,138,NULL,1,9021,20,2,5,2/5,599,21961-21980,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636683",1
600,138,NULL,1,9021,20,3,5,3/5,600,21981-22000,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636694",1
601,138,NULL,1,9021,20,4,5,4/5,601,22001-22020,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636704",1
602,138,NULL,1,9021,20,5,5,5/5,602,22021-22040,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636714",1
603,138,1474529,NULL,9021,20,1,1,1/1,603,22041-22060,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636725",1
604,138,NULL,1,9021,20,6,5,1/5,604,22061-22080,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636731",1
605,138,NULL,1,9021,20,7,5,2/5,605,22081-22100,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636741",1
606,138,NULL,1,9021,20,8,5,3/5,606,22101-22120,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636751",1
607,138,NULL,1,9021,20,9,5,4/5,607,22121-22140,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636761",1
608,138,NULL,1,9021,20,10,5,5/5,608,22141-22160,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636771",1
609,138,1474531,NULL,9021,20,1,1,1/1,609,22161-22180,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636782",1
610,138,NULL,1,9021,20,11,5,1/5,610,22181-22200,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636787",1
611,138,NULL,1,9021,20,12,5,2/5,611,22201-22220,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636798",1
612,138,NULL,1,9021,20,13,5,3/5,612,22221-22240,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636808",1
613,138,NULL,1,9021,20,14,5,4/5,613,22241-22260,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636819",1
614,138,NULL,1,9021,20,15,5,5/5,614,22261-22280,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636829",1
615,138,1474530,NULL,9021,20,1,1,1/1,615,22281-22300,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636840",1
616,138,NULL,1,9021,20,16,5,1/5,616,22301-22320,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636845",1
617,138,NULL,1,9021,20,17,5,2/5,617,22321-22340,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636856",1
618,138,NULL,1,9021,20,18,5,3/5,618,22341-22360,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636866",1
619,138,NULL,1,9021,20,19,5,4/5,619,22361-22380,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636876",1
620,138,NULL,1,9021,20,20,5,5/5,620,22381-22400,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.636886",1
621,138,NULL,2,9021,20,1,1,1/1,621,22401-22420,"University Extra",NULL,100000,100000,10000,2205,NULL,"2026-03-11 19:35:22.636896",1
622,138,1474532,NULL,9022,20,1,1,1/1,622,22421-22440,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636907",1
623,138,NULL,1,9022,20,1,5,1/5,623,22441-22460,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636913",1
624,138,NULL,1,9022,20,2,5,2/5,624,22461-22480,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636922",1
625,138,NULL,1,9022,20,3,5,3/5,625,22481-22500,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636932",1
626,138,NULL,1,9022,20,4,5,4/5,626,22501-22520,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636941",1
627,138,NULL,1,9022,20,5,5,5/5,627,22521-22540,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.636962",1
628,138,1474533,NULL,9022,20,1,1,1/1,628,22541-22560,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636973",1
629,138,NULL,1,9022,20,6,5,1/5,629,22561-22580,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636978",1
630,138,NULL,1,9022,20,7,5,2/5,630,22581-22600,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636987",1
631,138,NULL,1,9022,20,8,5,3/5,631,22601-22620,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636995",1
632,138,NULL,1,9022,20,9,5,4/5,632,22621-22640,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637005",1
633,138,NULL,1,9022,20,10,5,5/5,633,22641-22660,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637014",1
634,138,NULL,2,9022,20,1,1,1/1,634,22661-22680,"University Extra",NULL,100000,100000,10000,2208,NULL,"2026-03-11 19:35:22.637024",1
635,138,1474534,NULL,9032,20,1,1,1/1,635,22681-22700,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637035",1
636,138,NULL,1,9032,20,1,5,1/5,636,22701-22720,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637041",1
637,138,NULL,1,9032,20,2,5,2/5,637,22721-22740,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637050",1
638,138,NULL,1,9032,20,3,5,3/5,638,22741-22760,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637059",1
639,138,NULL,1,9032,20,4,5,4/5,639,22761-22780,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637069",1
640,138,NULL,1,9032,20,5,5,5/5,640,22781-22800,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637078",1
641,138,1474535,NULL,9032,20,1,1,1/1,641,22801-22820,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637087",1
642,138,NULL,1,9032,20,6,5,1/5,642,22821-22840,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637092",1
643,138,NULL,1,9032,20,7,5,2/5,643,22841-22860,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637102",1
644,138,NULL,1,9032,20,8,5,3/5,644,22861-22880,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637108",1
645,138,NULL,1,9032,20,9,5,4/5,645,22881-22900,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637114",1
646,138,NULL,1,9032,20,10,5,5/5,646,22901-22920,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637119",1
647,138,NULL,2,9032,20,1,1,1/1,647,22921-22940,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.637125",1
648,138,1474536,NULL,9034,20,1,1,1/1,648,22941-22960,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637132",1
649,138,NULL,1,9034,20,1,5,1/5,649,22961-22980,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637137",1
650,138,NULL,1,9034,20,2,5,2/5,650,22981-23000,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637146",1
651,138,NULL,1,9034,20,3,5,3/5,651,23001-23020,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637155",1
652,138,NULL,1,9034,20,4,5,4/5,652,23021-23040,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637164",1
653,138,NULL,1,9034,20,5,5,5/5,653,23041-23060,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637173",1
654,138,NULL,2,9034,20,1,1,1/1,654,23061-23080,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.637183",1
655,138,1474537,NULL,9050,20,1,1,1/1,655,23081-23100,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637189",1
656,138,NULL,1,9050,20,1,5,1/5,656,23101-23120,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637192",1
657,138,NULL,1,9050,20,2,5,2/5,657,23121-23140,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637198",1
658,138,NULL,1,9050,20,3,5,3/5,658,23141-23160,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637204",1
659,138,NULL,1,9050,20,4,5,4/5,659,23161-23180,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637209",1
660,138,NULL,1,9050,20,5,5,5/5,660,23181-23200,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637214",1
661,138,1474538,NULL,9050,20,1,1,1/1,661,23201-23220,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637249",1
662,138,NULL,1,9050,20,6,5,1/5,662,23221-23240,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637254",1
663,138,NULL,1,9050,20,7,5,2/5,663,23241-23260,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637265",1
664,138,NULL,1,9050,20,8,5,3/5,664,23261-23280,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637273",1
665,138,NULL,1,9050,20,9,5,4/5,665,23281-23300,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637279",1
666,138,NULL,1,9050,20,10,5,5/5,666,23301-23320,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637302",1
667,138,1474539,NULL,9050,20,1,1,1/1,667,23321-23340,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637309",1
668,138,NULL,1,9050,20,11,5,1/5,668,23341-23360,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637312",1
669,138,NULL,1,9050,20,12,5,2/5,669,23361-23380,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637318",1
670,138,NULL,1,9050,20,13,5,3/5,670,23381-23400,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637323",1
671,138,NULL,1,9050,20,14,5,4/5,671,23401-23420,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637329",1
672,138,NULL,1,9050,20,15,5,5/5,672,23421-23440,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637334",1
673,138,NULL,2,9050,20,1,1,1/1,673,23441-23460,"University Extra",NULL,100000,100000,10000,2208,NULL,"2026-03-11 19:35:22.637339",1
674,138,1474540,NULL,9060,20,1,1,1/1,674,23461-23480,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637345",1
675,138,NULL,1,9060,20,1,5,1/5,675,23481-23500,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637349",1
676,138,NULL,1,9060,20,2,5,2/5,676,23501-23520,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637354",1
677,138,NULL,1,9060,20,3,5,3/5,677,23521-23540,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637360",1
678,138,NULL,1,9060,20,4,5,4/5,678,23541-23560,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637365",1
679,138,NULL,1,9060,20,5,5,5/5,679,23561-23580,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637370",1
680,138,1474541,NULL,9060,20,1,1,1/1,680,23581-23600,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637377",1
681,138,NULL,1,9060,20,6,5,1/5,681,23601-23620,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637380",1
682,138,NULL,1,9060,20,7,5,2/5,682,23621-23640,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637385",1
683,138,NULL,1,9060,20,8,5,3/5,683,23641-23660,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637391",1
684,138,NULL,1,9060,20,9,5,4/5,684,23661-23680,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637396",1
685,138,NULL,1,9060,20,10,5,5/5,685,23681-23700,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637401",1
686,138,1474542,NULL,9060,20,1,1,1/1,686,23701-23720,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637407",1
687,138,NULL,1,9060,20,11,5,1/5,687,23721-23740,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637410",1
688,138,NULL,1,9060,20,12,5,2/5,688,23741-23760,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637416",1
689,138,NULL,1,9060,20,13,5,3/5,689,23761-23780,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637421",1
690,138,NULL,1,9060,20,14,5,4/5,690,23781-23800,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637427",1
691,138,NULL,1,9060,20,15,5,5/5,691,23801-23820,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637432",1
692,138,1474543,NULL,9060,20,1,1,1/1,692,23821-23840,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637438",1
693,138,NULL,1,9060,20,16,5,1/5,693,23841-23860,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637441",1
694,138,NULL,1,9060,20,17,5,2/5,694,23861-23880,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637447",1
695,138,NULL,1,9060,20,18,5,3/5,695,23881-23900,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637452",1
696,138,NULL,1,9060,20,19,5,4/5,696,23901-23920,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637458",1
